"Plot_ID","Trial","Loc","Year","X.Can.Cover_159.V2","NDVI_159.V2","GNDVI_159.V2","SR_159.V2","NDRE1_159.V2","NDRE2_159.V2","TCARI_159.V2","SAVI_159.V2","NWI1_159.V2","NWI2_159.V2","MTVI_159.V2","ChlRE_159.V2","BLU_159.V2","GRN_159.V2","RED_159.V2","RE1_159.V2","RE2_159.V2","NIR_159.V2","X900_159.V2","X975_159.V2"
197,"Hard_F5_SP","Spillman",2021,91.8032786885246,0.356970003862526,0.321031145630804,2.13085590619013,0.217389822689861,0.0854025524319961,32.9746797020371,0.489543256423704,-0.0540823796252846,0.0927800799292455,0.0583917689849649,0.556924873358082,26.0044336913003,38.5600739128588,35.5644583640555,48.4513617464809,63.5405321795921,75.5010917123404,101.244282635228,90.6936502429202
198,"Hard_F5_SP","Spillman",2021,92.1633036133271,0.354899784522624,0.323489003096825,2.11384679114905,0.219498454228872,0.0863003765617227,32.806275174166,0.488666361366778,-0.0664170267928381,0.0795731703536219,0.0589375246297557,0.563691338959948,26.8871849402375,39.6304423347787,36.9295883001521,49.8305792823619,65.4725354589767,77.8865333599445,104.259180773037,91.1863846384506
199,"Hard_F5_SP","Spillman",2021,91.0294117647059,0.298601673223498,0.26882671328628,1.86279284493487,0.203862518544957,0.0778055700881476,22.4057707858435,0.405953923511077,-0.0466794887493769,0.100865656550649,0.0381425926635648,0.513050284656727,26.6829947328687,38.9040041778433,36.4729322345459,44.7711457525171,57.9487416662788,67.7952365493787,91.0711931686212,82.8514297576907
2,"Hard_F5_SP","Spillman",2021,86.8942267172356,0.383254091643655,0.344753005122788,2.26325730156022,0.220560816744183,0.0872606711022344,39.1211652899017,0.497560970429517,-0.0685233356083309,0.0689833769471841,0.0650787120830584,0.567004123865805,24.877376327782,36.6258748407748,33.5226137137808,48.3404627025823,63.5762082664718,75.838539610342,99.8324572498141,86.7749433370705
20,"Hard_F5_SP","Spillman",2021,94.5124938755512,0.400779934333127,0.35918189935269,2.36265763863223,0.204945486590288,0.0814367348805856,51.8802596920629,0.566187678658436,-0.0613124892687678,0.0682083707771855,0.0881918518618739,0.51662194989529,28.6071658542591,43.9123872550431,39.8369039830763,61.9573289589064,79.8158719460457,94.104884653226,122.059123636166,107.582582634409
200,"Hard_F5_SP","Spillman",2021,93.384838242395,0.341872113866677,0.306733965058729,2.05692825277942,0.212334260932594,0.0823418153536033,31.3281257749217,0.476928124101074,-0.0576227212985225,0.0867526912711303,0.0548718319950284,0.540632162705173,27.4456734138178,40.2467920706239,37.2179496355341,49.534604108223,64.6819973881184,76.4013938174732,101.906160221729,90.616660018807
201,"Hard_F5_SP","Spillman",2021,90.6872509960159,0.32950160931821,0.298595868958269,2.00394657238779,0.203957956267527,0.0784589012752341,30.5133579535308,0.446399147745828,-0.047506395208409,0.092680872112387,0.0539443464615557,0.514072690573123,26.4785730308251,39.5043349526779,36.8956007678827,48.6413714240497,62.8972813129828,73.7223697010174,97.5554278002846,88.5269696745879
202,"Hard_F5_SP","Spillman",2021,94.7997919916797,0.345147504842201,0.314311315474289,2.06585596580188,0.210007778007392,0.0815444347821528,32.4215285748761,0.488802903822099,-0.0518156258327253,0.0906325931424204,0.061808849857161,0.533014569763523,27.2301532447325,40.6423265931447,37.9388429501134,51.0440791429018,66.3863070889839,78.2293492492965,103.97923991396,93.6341590599792
203,"Hard_F5_SP","Spillman",2021,92.3985618900873,0.315910261885039,0.287768899140199,1.93865411432351,0.20439363571301,0.0790355519720495,27.3051526134365,0.436057405764256,-0.0534970187952224,0.0884504853946938,0.0490266277574585,0.515292887107608,27.5654997812074,40.8505009541076,38.410942583305,48.9631725144869,63.2814749469883,74.2184455203748,98.5799395554781,88.4450992074974
204,"Hard_F5_SP","Spillman",2021,95.2127659574468,0.332763363523418,0.302232542838898,2.00961721863224,0.208929828765531,0.0805599703585381,30.0065571347577,0.473313950128465,-0.0593454604637265,0.0848108704517054,0.0559680999846495,0.529735474651924,27.8953465060128,41.3948296939712,38.6855045821505,50.708505063303,65.9643618706958,77.6111788434587,103.505763215442,91.7987894324699
205,"Hard_F5_SP","Spillman",2021,95.1403887688985,0.325384822214755,0.293943909340177,1.97879802805297,0.204391088422481,0.0792575765548652,29.6906992365295,0.462476662208648,-0.0589656005088576,0.0815263329180441,0.0540893555195678,0.515492884375381,28.2598834689085,42.0893233584377,39.2678857902926,51.0958426189986,66.0209678452403,77.4762511368263,102.591730167941,91.0313192597036
206,"Hard_F5_SP","Spillman",2021,94.2786069651741,0.317956584566436,0.288096224240522,1.94253804602212,0.203108675557753,0.0789989102831457,28.2931954307111,0.447817895668538,-0.0573953211367525,0.0837447771907699,0.0512976896708526,0.511041063454961,28.1851227828879,41.9052878121666,39.2473194702493,50.3640387884252,64.9100503470691,76.0962442246915,100.893594627893,89.8645065361788
207,"Hard_F5_SP","Spillman",2021,92.0510304219823,0.277112089458941,0.252443769276045,1.77371236698138,0.194800268979713,0.0736650058977618,20.3654823088274,0.381015639116602,-0.0483453580787702,0.0947187759496043,0.0351155789716124,0.484958653666897,28.0224658759553,41.4562758043924,39.3316562955378,46.9223053138165,60.062456123712,69.6520009480037,92.7009909437205,84.0914482715426
208,"Hard_F5_SP","Spillman",2021,93.971803597472,0.320121156830166,0.289227777295033,1.95191155198127,0.209781840635495,0.0806490595932346,26.8629825858105,0.44936611538477,-0.0592354473188828,0.0869934728633403,0.0474428534384866,0.532169166553864,27.8073964240679,41.0260893677913,38.3424586068079,48.7875206257387,63.5451939349348,74.7362714742999,100.103868033832,88.8004306878208
209,"Hard_F5_SP","Spillman",2021,85.1467268623025,0.291921267510563,0.266313301582279,1.84258963565818,0.20373861922382,0.0774658103445734,21.2346765054268,0.371262705332007,-0.0486004444251195,0.0988518750804962,0.0340567119598598,0.513164743745776,25.3649613500813,37.3004807237919,35.3075905907843,42.7306992045246,55.336823424461,64.717676856652,86.8998091383762,78.6931027802339
21,"Hard_F5_SP","Spillman",2021,86.4903846153846,0.332449204796478,0.30096961891291,2.01020814075805,0.207131279614303,0.080181931682185,29.7660277065602,0.429505539237522,-0.0570083124705428,0.0844773302375636,0.0511068895388153,0.523536144992977,24.5673071451493,36.7815798880633,34.3026294232113,45.1692599617472,58.5737440859182,68.8489335013545,91.3895834272158,81.3658373289796
210,"Hard_F5_SP","Spillman",2021,91.9058823529412,0.312658219848258,0.28440452950888,1.91964447360713,0.201023807980859,0.0772514069237193,27.5154997664012,0.429268829591402,-0.0540553197010647,0.0881850606946818,0.0492844800156725,0.50443765051871,27.4948990697367,40.9981457711906,38.5493966518716,49.093464384161,63.2056628174178,73.8299934907512,98.0880452281041,87.9481272129299
211,"Hard_F5_SP","Spillman",2021,88.3977900552486,0.30537672739575,0.276950864155355,1.88826408576079,0.201362385487831,0.0770470831630312,25.7207192499331,0.403256522682711,-0.0515164279641669,0.0916165623575807,0.0431548597708502,0.505301835856027,26.6864938106772,39.509629857707,37.1439931049057,46.5315617592667,59.9965479059851,70.0653973512241,93.2633412823969,84.0250233581809
212,"Hard_F5_SP","Spillman",2021,87.4484654145671,0.296809091275307,0.267787317366927,1.85313360510586,0.200467317775354,0.0762766872374193,23.6135139380075,0.387698874795214,-0.050632698531762,0.0925532598194274,0.0382561463919498,0.502527895244465,26.1965585756678,38.6934101588824,36.335576833339,44.7586757947768,57.6905173868065,67.2846545650808,89.563864386376,80.8367340010144
213,"Hard_F5_SP","Spillman",2021,94.3480416460089,0.33793334038347,0.306920625585207,2.03501297390621,0.211889281234259,0.0827356486982534,30.4062420575702,0.47630320390716,-0.0588278595854536,0.0853033497034353,0.0560655370597924,0.538997939029392,27.5682699702221,40.7655890525899,38.0456512775738,50.1589172238429,65.3655926458065,77.2273896762239,103.041083650813,91.4735234817823
214,"Hard_F5_SP","Spillman",2021,94.4524151123864,0.34185796590615,0.310645571675118,2.06019929970806,0.207711125576811,0.0808184018906143,32.3541196141528,0.482385649044123,-0.0600474388171568,0.0830347924594256,0.0604758902143488,0.525886895545126,27.1629061204362,40.7861757027611,38.0364838756912,51.1091249017286,66.3208524022872,78.111682142687,103.99316635386,91.9979000480043
215,"Hard_F5_SP","Spillman",2021,86.2910798122066,0.285968333204621,0.262915265399135,1.81509575981413,0.193795779775006,0.0732940797813996,22.6470210602532,0.368611572052222,-0.0508870034095423,0.0901607729465269,0.038862326050892,0.482327076051001,25.6818368433321,38.6638871751839,36.7963666216697,44.8971237896345,57.4167296124316,66.5725129391848,88.2484438780065,79.5845618018609
216,"Hard_F5_SP","Spillman",2021,89.8379325448971,0.323504769064307,0.294891324169525,1.96600466191586,0.201732596414827,0.0776700456071134,30.1218063958565,0.434195212619576,-0.0541408512051316,0.0856032822100976,0.0534475267333353,0.506373213021575,26.8405420032052,40.0913499373124,37.6471429268658,49.056487227182,63.2053467034923,73.8956646494907,97.7192054828206,87.6054042662158
217,"Hard_F5_SP","Spillman",2021,87.8909740840036,0.313327328904648,0.285407975857571,1.92466946461237,0.201993421717907,0.0772787563666198,26.9520451699279,0.411368524584206,-0.0581552064222361,0.0832038522363354,0.0469499559350229,0.507460374806978,25.6723429195834,38.4140341457061,36.1381707767146,46.0400100287975,59.4033804517031,69.4043410351832,92.0798446259001,81.851707915556
218,"Hard_F5_SP","Spillman",2021,91.674550614948,0.34510004273027,0.316205174505216,2.06586434171294,0.205444823526877,0.0796976316505912,34.5478359960028,0.47269324107323,-0.0556716145128329,0.0848322758148857,0.0635106296186513,0.517984277882067,26.7648846944791,40.4759064361782,37.939852596972,51.5946394337797,66.7329731252791,78.3486792407338,103.778697069314,92.7058127006594
