Plot_ID,Trial,Loc,Year,%.Can.Cover_168,NDVI_168,GNDVI_168,SR_168,NDRE1_168,NDRE2_168,TCARI_168,SAVI_168,NWI1_168,NWI2_168,MTVI_168,ChlRE_168,BLU_168,GRN_168,RED_168,RE1_168,RE2_168,NIR_168,X900_168,X975_168
405,21_Wet_Elites,Farmington,2021,54.86348123,0.232050273,0.198112882,1.615921854,0.157659805,0.071496916,19.07894582,0.218291184,-0.024190198,0.125305976,0.017778761,0.375191221,20.18055088,29.76296688,27.75212125,32.4259586,38.60487556,44.58053933,60.12864895,57.23343844
406,21_Wet_Elites,Farmington,2021,62.98822071,0.31285715,0.273754578,1.936430209,0.184756399,0.083543364,31.06443165,0.418468235,-0.036714862,0.11579278,0.051548544,0.454656793,26.72354545,39.66681697,36.45233673,48.08047717,59.10159826,69.97837868,94.88483369,88.00497707
407,21_Wet_Elites,Farmington,2021,89.54761905,0.24332639,0.21255937,1.658623262,0.181636421,0.079297653,15.06885254,0.221300167,-0.027894906,0.124925982,0.012432696,0.44515738,18.95104044,27.16770785,25.49901166,29.0304612,35.73815094,41.92502845,56.92733446,53.76682194
408,21_Wet_Elites,Farmington,2021,60.90799031,0.260259022,0.228297189,1.723128359,0.175428367,0.076892485,20.87120937,0.269600064,-0.025052734,0.112558343,0.024455582,0.426762814,21.40988297,31.4793596,29.45661613,35.27396978,43.08450672,50.31174237,66.19952617,62.85578593
409,21_Wet_Elites,Farmington,2021,88.26463951,0.240721117,0.210987181,1.646768589,0.168765779,0.072997582,18.12655772,0.220630011,-0.029036856,0.114031984,0.017688146,0.40707801,19.5803543,28.56844628,26.85948779,31.23176819,37.93176926,43.94099906,58.49952255,55.13076613
410,21_Wet_Elites,Farmington,2021,82.5936997,0.294549531,0.259798236,1.852624249,0.189979126,0.083744412,24.43306369,0.388245282,-0.04507911,0.114909448,0.040225247,0.470368233,25.66076897,37.75496785,35.05581332,43.84794275,54.4433136,64.4561598,88.75826362,80.98753419
411,21_Wet_Elites,Farmington,2021,34.53820267,0.268974842,0.234181096,1.753756942,0.180116632,0.080563553,21.46382734,0.331756974,-0.047657355,0.114386237,0.029649412,0.440500318,24.92199323,36.46865217,33.89387429,40.97627393,50.17687745,59.03852917,81.63849783,74.08200357
412,21_Wet_Elites,Farmington,2021,66.79720964,0.203378253,0.175447266,1.516485845,0.148633806,0.066878599,14.38615688,0.104902186,-0.030977117,0.129843501,0.006679392,0.349694779,11.2302963,16.60766758,15.69447953,17.58307684,20.74168653,23.7298415,32.73652499,30.74396768
413,21_Wet_Elites,Farmington,2021,91.2818252,0.220885962,0.18989716,1.574705904,0.156178275,0.07137789,16.97915487,0.220366887,-0.036132739,0.120736668,0.01594876,0.370802172,22.06448707,32.17425043,30.18033373,34.53108028,41.00962152,47.34083246,64.83460732,60.2564382
414,21_Wet_Elites,Farmington,2021,72.01176471,0.285694626,0.249784535,1.818818784,0.175763011,0.080455644,27.27113995,0.389528841,-0.051853755,0.111226521,0.044917768,0.427688608,27.75579019,41.46653067,38.41987862,48.63383598,59.04126535,69.46683267,96.2137916,86.53378214
415,21_Wet_Elites,Farmington,2021,84.82660822,0.247503355,0.217152179,1.674328015,0.18086963,0.081268005,15.79770332,0.266112249,-0.045996594,0.127458302,0.017294131,0.442975044,21.41821593,31.24798819,29.34416536,33.77696345,41.35522825,48.70917944,68.9328107,62.78567669
416,21_Wet_Elites,Farmington,2021,66.47863084,0.286142368,0.247839747,1.827064402,0.187173209,0.085005711,23.52264038,0.362470785,-0.056075693,0.112771988,0.033454234,0.462169464,25.3350623,36.86844888,33.99715844,42.03653209,51.7699348,61.47093602,86.18056938,76.83973101
